platform,brand,username,category,region,owner,snapshot_date,followers,suspect
Instagram,Tresemme,tresemmearabia,Hair Care,Arabia,competitor,2025-01-01,31176,False
Instagram,Tresemme,tresemmearabia,Hair Care,Arabia,competitor,2025-02-01,31117,False
Instagram,Tresemme,tresemmearabia,Hair Care,Arabia,competitor,2025-03-01,31000,False
Instagram,Tresemme,tresemmearabia,Hair Care,Arabia,competitor,2025-04-01,30991,False
Instagram,Tresemme,tresemmearabia,Hair Care,Arabia,competitor,2025-05-01,30932,False
Instagram,Tresemme,tresemmearabia,Hair Care,Arabia,competitor,2025-06-01,30813,False
Instagram,Tresemme,tresemmearabia,Hair Care,Arabia,competitor,2025-08-01,30754,False
Instagram,Tresemme,tresemmearabia,Hair Care,Arabia,competitor,2025-09-01,30600,False
Instagram,Tresemme,tresemmearabia,Hair Care,Arabia,competitor,2025-10-01,30500,False
Instagram,Tresemme,tresemmearabia,Hair Care,Arabia,competitor,2025-11-25,30456,False
Instagram,Tresemme,tresemmearabia,Hair Care,Arabia,competitor,2025-12-25,30400,False
Instagram,Tresemme,tresemmearabia,Hair Care,Arabia,competitor,2026-01-01,30340,False
Instagram,Tresemme,tresemmearabia,Hair Care,Arabia,competitor,2026-02-01,30200,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2022-12-01,33000,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2023-01-01,33600,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2023-02-01,34000,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2023-03-01,34000,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2023-04-01,34674,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2023-05-01,34996,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2023-06-01,35500,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2023-07-01,35600,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2023-08-01,35800,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2023-09-01,36100,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2023-10-01,37500,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2023-11-01,38000,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2023-12-01,38000,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2024-01-01,38000,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2024-02-01,38000,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2024-03-01,38000,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2024-04-01,37978,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2024-05-01,38077,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2024-06-01,38112,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2024-07-01,38336,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2024-08-01,38432,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2024-09-01,38748,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2024-10-01,38974,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2025-01-01,39856,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2025-02-01,40200,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2025-03-01,42400,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2025-04-01,42630,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2025-05-01,43838,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2025-06-01,45821,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2025-08-01,47060,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2025-09-01,47900,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2025-10-01,48465,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2025-11-25,48819,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2025-12-25,48873,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2026-01-01,49362,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2026-02-01,49619,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2026-03-01,50896,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2026-04-01,51245,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2026-05-01,53102,False
Instagram,Vaseline,vaselinearabia,Skin Care,Arabia,competitor,2026-06-01,54576,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2022-12-01,886,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2023-01-01,23000,True
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2023-02-01,23100,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2023-03-01,23000,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2023-04-01,23200,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2023-05-01,23485,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2023-06-01,23500,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2023-07-01,23500,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2023-08-01,23400,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2023-09-01,23800,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2023-10-01,24300,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2023-11-01,25000,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2023-12-01,25000,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2024-01-01,26000,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2024-02-01,26000,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2024-03-01,26000,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2024-04-01,26024,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2024-05-01,26055,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2024-06-01,27247,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2024-07-01,27989,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2024-08-01,28730,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2024-09-01,34667,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2024-10-01,40114,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2025-01-01,53650,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2025-02-01,55413,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2025-03-01,65100,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2025-04-01,67208,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2025-05-01,70544,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2025-06-01,80863,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2025-08-01,84940,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2025-09-01,85100,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2025-10-01,86471,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2025-11-25,87669,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2025-12-25,87800,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2026-01-01,88254,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2026-02-01,89425,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2026-03-01,91017,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2026-04-01,90879,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2026-05-01,91109,False
Instagram,Vatika,vatika.arabia,Hair Care,Arabia,dabur,2026-06-01,91268,False
Instagram,Vatika Curls,vatika.curls,Hair Care,Arabia,dabur,2025-04-01,45,False
Instagram,Vatika Curls,vatika.curls,Hair Care,Arabia,dabur,2025-05-01,148,True
Instagram,Vatika Curls,vatika.curls,Hair Care,Arabia,dabur,2025-06-01,182,False
Instagram,Vatika Curls,vatika.curls,Hair Care,Arabia,dabur,2025-08-01,196,False
Instagram,Vatika Curls,vatika.curls,Hair Care,Arabia,dabur,2025-09-01,209,False
Instagram,Vatika Curls,vatika.curls,Hair Care,Arabia,dabur,2025-10-01,280,False
Instagram,Vatika Curls,vatika.curls,Hair Care,Arabia,dabur,2025-11-25,293,False
Instagram,Vatika Curls,vatika.curls,Hair Care,Arabia,dabur,2025-12-25,304,False
Instagram,Vatika Curls,vatika.curls,Hair Care,Arabia,dabur,2026-01-01,320,False
Instagram,Vatika Curls,vatika.curls,Hair Care,Arabia,dabur,2026-02-01,318,False
Instagram,Vatika Curls,vatika.curls,Hair Care,Arabia,dabur,2026-03-01,330,False
Instagram,Vatika Curls,vatika.curls,Hair Care,Arabia,dabur,2026-04-01,337,False
Instagram,Vatika Curls,vatika.curls,Hair Care,Arabia,dabur,2026-05-01,340,False
Instagram,Vatika Curls,vatika.curls,Hair Care,Arabia,dabur,2026-06-01,355,False
Instagram,vatika,vatika.ethiopia,Hair Care,Ethiopia,dabur,2025-09-01,1692,False
Instagram,vatika,vatika.ethiopia,Hair Care,Ethiopia,dabur,2025-10-01,1775,False
Instagram,vatika,vatika.ethiopia,Hair Care,Ethiopia,dabur,2025-11-25,1794,False
Instagram,vatika,vatika.ethiopia,Hair Care,Ethiopia,dabur,2025-12-25,1809,False
Instagram,vatika,vatika.ethiopia,Hair Care,Ethiopia,dabur,2026-01-01,1824,False
Instagram,vatika,vatika.ethiopia,Hair Care,Ethiopia,dabur,2026-02-01,1869,False
Instagram,vatika,vatika.ethiopia,Hair Care,Ethiopia,dabur,2026-03-01,1937,False
Instagram,vatika,vatika.ethiopia,Hair Care,Ethiopia,dabur,2026-04-01,1845,False
Instagram,vatika,vatika.ethiopia,Hair Care,Ethiopia,dabur,2026-05-01,1883,False
Instagram,vatika,vatika.ethiopia,Hair Care,Ethiopia,dabur,2026-06-01,1900,False
Instagram,Vatika,vatikaayurveda,Hair Care,Global,dabur,2022-12-01,886,False
Instagram,Vatika,vatikaayurveda,Hair Care,Global,dabur,2023-01-01,904,False
Instagram,Vatika,vatikaayurveda,Hair Care,Global,dabur,2023-02-01,913,False
Instagram,Vatika,vatikaayurveda,Hair Care,Global,dabur,2023-03-01,923,False
Instagram,Vatika,vatikaayurveda,Hair Care,Global,dabur,2023-04-01,919,False
Instagram,Vatika,vatikaayurveda,Hair Care,Global,dabur,2023-05-01,924,False
Instagram,Vatika,vatikaayurveda,Hair Care,Global,dabur,2023-06-01,925,False
Instagram,Vatika,vatikaayurveda,Hair Care,Global,dabur,2023-07-01,924,False
Instagram,Vatika,vatikaayurveda,Hair Care,Global,dabur,2023-08-01,927,False
Instagram,Vatika,vatikaayurveda,Hair Care,Global,dabur,2023-09-01,928,False
Instagram,Vatika,vatikaayurveda,Hair Care,Global,dabur,2023-10-01,917,False
Instagram,Vatika,vatikaayurveda,Hair Care,Global,dabur,2023-11-01,945,False
Instagram,Vatika,vatikaayurveda,Hair Care,Global,dabur,2023-12-01,945,False
Instagram,Vatika,vatikaayurveda,Hair Care,Global,dabur,2024-01-01,951,False
Instagram,Vatika,vatikaayurveda,Hair Care,Global,dabur,2024-02-01,945,False
Instagram,Vatika,vatikaayurveda,Hair Care,Global,dabur,2024-03-01,940,False
Instagram,Vatika,vatikaayurveda,Hair Care,Global,dabur,2025-09-01,894,False
Instagram,Vatika,vatikaayurveda,Hair Care,Global,dabur,2025-10-01,892,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2022-12-01,43500,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2023-01-01,43400,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2023-02-01,43200,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2023-03-01,43100,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2023-04-01,43118,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2023-05-01,43022,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2023-06-01,42800,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2023-07-01,42700,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2023-08-01,42700,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2023-09-01,42600,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2023-10-01,42500,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2023-11-01,42500,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2023-12-01,42500,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2024-01-01,42500,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2024-02-01,42300,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2024-03-01,9721,True
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2024-04-01,41798,True
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2024-05-01,41822,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2024-06-01,41855,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2024-07-01,41876,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2024-08-01,41893,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2024-09-01,41906,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2024-10-01,41884,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2025-01-01,41884,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2025-03-01,42000,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2025-04-01,42014,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2025-05-01,41954,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2025-06-01,41962,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2025-08-01,41892,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2025-09-01,41830,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2025-10-01,41810,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2025-11-25,41766,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2025-12-25,41734,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2026-01-01,41724,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2026-02-01,41709,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2026-03-01,41648,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2026-04-01,41595,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2026-05-01,39279,False
Instagram,Vatika Menz,vatikamen,Hair Care,Arabia,dabur,2026-06-01,39203,False
Instagram,Veet,veetarabia,Hair Removal,Arabia,competitor,2022-12-01,24600,False
Instagram,Veet,veetarabia,Hair Removal,Arabia,competitor,2023-01-01,25400,False
Instagram,Veet,veetarabia,Hair Removal,Arabia,competitor,2023-02-01,25710,False
Instagram,Veet,veetarabia,Hair Removal,Arabia,competitor,2023-03-01,26000,False
Instagram,Veet,veetarabia,Hair Removal,Arabia,competitor,2023-04-01,26180,False
Instagram,Veet,veetarabia,Hair Removal,Arabia,competitor,2023-05-01,26136,False
Instagram,Veet,veetarabia,Hair Removal,Arabia,competitor,2023-06-01,26000,False
Instagram,Veet,veetarabia,Hair Removal,Arabia,competitor,2023-07-01,25900,False
Instagram,Veet,veetarabia,Hair Removal,Arabia,competitor,2023-08-01,25800,False
Instagram,Veet,veetarabia,Hair Removal,Arabia,competitor,2023-09-01,25700,False
Instagram,Veet,veetarabia,Hair Removal,Arabia,competitor,2023-10-01,25600,False
Instagram,Veet,veetarabia,Hair Removal,Arabia,competitor,2023-11-01,25600,False
Instagram,Veet,veetarabia,Hair Removal,Arabia,competitor,2023-12-01,25300,False
Instagram,Veet,veetarabia,Hair Removal,Arabia,competitor,2024-01-01,25300,False
Instagram,Veet,veetarabia,Hair Removal,Arabia,competitor,2024-02-01,25300,False
Instagram,Veet,veetarabia,Hair Removal,Arabia,competitor,2024-03-01,25300,False
Instagram,Veet,veetarabia,Hair Removal,Arabia,competitor,2025-04-01,23922,False
Instagram,Veet,veetarabia,Hair Removal,Arabia,competitor,2025-05-01,24056,False
Instagram,Veet,veetarabia,Hair Removal,Arabia,competitor,2025-06-01,24244,False
Instagram,Veet,veetarabia,Hair Removal,Arabia,competitor,2025-08-01,24129,False
Instagram,Veet,veetarabia,Hair Removal,Arabia,competitor,2025-09-01,24200,False
Instagram,Veet,veetarabia,Hair Removal,Arabia,competitor,2025-10-01,23992,False
Instagram,Veet,veetarabia,Hair Removal,Arabia,competitor,2025-11-25,23963,False
Instagram,Veet,veetarabia,Hair Removal,Arabia,competitor,2025-12-25,23904,False
Instagram,Veet,veetarabia,Hair Removal,Arabia,competitor,2026-01-01,23834,False
Instagram,Veet,veetarabia,Hair Removal,Arabia,competitor,2026-02-01,23813,False
Instagram,Veet,veetarabia,Hair Removal,Arabia,competitor,2026-03-01,23755,False
Instagram,Veet,veetarabia,Hair Removal,Arabia,competitor,2026-04-01,23728,False
Instagram,Veet,veetarabia,Hair Removal,Arabia,competitor,2026-05-01,23283,False
Instagram,Veet,veetarabia,Hair Removal,Arabia,competitor,2026-06-01,23283,False
Instagram,White Dent,whitedenttz,Oral Care,East Africa,competitor,2025-09-01,6865,False
Instagram,White Dent,whitedenttz,Oral Care,East Africa,competitor,2025-10-01,6939,False
Instagram,White Dent,whitedenttz,Oral Care,East Africa,competitor,2025-11-25,6998,False
Instagram,White Dent,whitedenttz,Oral Care,East Africa,competitor,2025-12-25,8228,False
Instagram,White Dent,whitedenttz,Oral Care,East Africa,competitor,2026-01-01,10792,False
Instagram,White Dent,whitedenttz,Oral Care,East Africa,competitor,2026-02-01,11106,False
Instagram,White Dent,whitedenttz,Oral Care,East Africa,competitor,2026-03-01,11200,False
Instagram,White Dent,whitedenttz,Oral Care,East Africa,competitor,2026-04-01,11350,False
Instagram,White Dent,whitedenttz,Oral Care,East Africa,competitor,2026-05-01,11500,False
Instagram,White Dent,whitedenttz,Oral Care,East Africa,competitor,2026-06-01,11500,False
Instagram,Hobby Ethiopia,,,Ethiopia,dabur,2026-05-01,498,False
Instagram,Hobby Ethiopia,,,Ethiopia,dabur,2026-06-01,521,False
TikTok,Cerave,ceravearabia,Skin,Arabia,competitor,2024-08-01,118648,False
TikTok,Cerave,ceravearabia,Skin,Arabia,competitor,2024-10-01,118648,False
TikTok,Cerave,ceravearabia,Skin,Arabia,competitor,2025-01-01,130100,False
TikTok,Cerave,ceravearabia,Skin,Arabia,competitor,2025-09-01,157900,False
TikTok,Cerave,ceravearabia,Skin,Arabia,competitor,2025-10-01,160000,False
TikTok,Cerave,ceravearabia,Skin,Arabia,competitor,2025-11-25,160000,False
TikTok,Cerave,ceravearabia,Skin,Arabia,competitor,2025-12-25,163700,False
TikTok,Cerave,ceravearabia,Skin,Arabia,competitor,2026-02-24,172000,False
TikTok,Cerave,ceravearabia,Skin,Arabia,competitor,2026-03-24,176100,False
TikTok,Cerave,ceravearabia,Skin,Arabia,competitor,2026-04-01,179600,False
TikTok,Cerave,ceravearabia,Skin,Arabia,competitor,2026-05-26,184200,False
TikTok,Cerave,ceravearabia,Skin,Arabia,competitor,2026-06-26,187900,False
TikTok,Clear,cleararabia,Hair,Arabia,competitor,2025-09-01,18400,False
TikTok,Clear,cleararabia,Hair,Arabia,competitor,2025-10-01,19100,False
TikTok,Clear,cleararabia,Hair,Arabia,competitor,2025-11-25,19100,False
TikTok,Clear,cleararabia,Hair,Arabia,competitor,2025-12-25,20600,False
TikTok,Clear,cleararabia,Hair,Arabia,competitor,2026-02-24,20300,False
TikTok,Clear,cleararabia,Hair,Arabia,competitor,2026-03-24,20100,False
TikTok,Clear,cleararabia,Hair,Arabia,competitor,2026-04-01,20000,False
TikTok,Clear,cleararabia,Hair,Arabia,competitor,2026-05-26,21000,False
TikTok,Clear,cleararabia,Hair,Arabia,competitor,2026-06-26,31300,False
TikTok,CloseUp,closeup.arabia,Oral,Arabia,competitor,2025-09-01,9217,False
TikTok,CloseUp,closeup.arabia,Oral,Arabia,competitor,2025-10-01,13300,False
TikTok,CloseUp,closeup.arabia,Oral,Arabia,competitor,2025-11-25,13300,False
TikTok,CloseUp,closeup.arabia,Oral,Arabia,competitor,2025-12-25,19600,False
